FeatureID,Name,Formula,MW,# mzCloud Results,KEGG Pathways,name4plot,C,H,O,NA,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC,gap_status,Plant.x,Fungi.x,Plant.y,Fungi.y
Feature0327,"1,2-Dideoxy-5-O-(methylsulfonyl)pentitol",C6 H14 O5 S,198.05629,0,NA,"1,2-Dideoxy-5-O-(methylsulfonyl)pentitol",6,14,5,0,0,0,0,0,1,2.3333333333333335,0.8333333333333334,-0.33333333333333304,69.79999999999998,0,-5,-Inf,-1.4,-6,Carbohydrate,59plus_RP_pos_MS2,886512.478,No gap,CTRL,1154,CTRL,1154
Feature0321,2-Acetamido-2-deoxyhexitol,C8 H17 N O6,223.10559,3,NA,2-Acetamido-2-deoxyhexitol,8,17,6,0,0,1,0,0,0,2.125,0.75,-0.25,67.425,1,-5,-6,-0.75,-6,Carbohydrate,59plus_RP_pos_MS2,6934666.429,Missing ions,CTRL,1154,CTRL,1154
Feature0319,"2-Hexyl-3,5-dipentylpyridine",C21 H37 N,303.29265,2,NA,"2-Hexyl-3,5-dipentylpyridine-peak1",21,37,0,0,0,1,0,0,0,1.7619047619047619,0,-1.6190476190476186,106.44285714285712,4,4,0.15,0.15,3,Lipid,59plus_RP_pos_MS2,211565050,No gap,CTRL,1154,CTRL,1154
Feature0315,"2,3,9-Trimethoxy-6a,12a-dihydrochromeno[3,4-b]chromen-12(6H)-one",C19 H18 O6,342.11042,119,Biosynthesis of secondary metabolites;Other,"2,3,9-Trimethoxy-6a,12a-dihydrochromeno[3,4-b]chromen-12(6H)-one",19,18,6,0,0,0,0,0,0,0.9473684210526315,0.3157894736842105,-0.3157894736842106,69.3,11,5,0.38461538461538464,0.5,5,Phenol,59plus_RP_pos_MS2,213710.0094,No gap,CTRL,1154,CTRL,1154
Feature0311,2'-Deoxyadenosine,C10 H13 N5 O3,251.10184,32,Metabolic pathways;ABC transporters;Other,2'-Deoxyadenosine-peak1,10,13,3,0,0,5,0,0,0,1.3,0.3,0.7999999999999998,37.5,7,4,-0.5,0.14285714285714285,-1,Phenol,59plus_RP_pos_MS2,247056734.7,No gap,CTRL,1154,CTRL,1154
Feature0310,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,20,NA,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",9,14,3,0,0,2,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909091,-1,Protein,59plus_RP_pos_MS2,74593470.47,No gap,CTRL,1154,CTRL,1154
Feature0309,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",C10 H16 N2 O2,196.12119,15,NA,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",10,16,2,0,0,2,0,0,0,1.6,0.2,-0.5999999999999996,77.39999999999999,4,2,0,0.14285714285714285,0,Lipid,59plus_RP_pos_MS2,107332854.3,No gap,CTRL,1154,CTRL,1154
Feature0306,3-Carboxytyrosine,C10 H11 N O5,225.0637,9,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Other,3-Carboxytyrosine,10,11,5,0,0,1,0,0,0,1.1,0.5,0.20000000000000018,54.599999999999994,6,1,0,0.38461538461538464,0,Phenol,59plus_RP_pos_MS2,223886.886,No gap,CTRL,1154,CTRL,1154
Feature0302,"3-Methoxy-4-(methoxycarbonyl)-5-methylphenyl 4-[(2,4-dimethoxy-6-methylbenzoyl)oxy]-2-methoxy-6-methylbenzoate",C29 H30 O10,538.18406,47,NA,"3-Methoxy-4-(methoxycarbonyl)-5-methylphenyl 4-[(2,4-dimethoxy-6-methylbenzoyl)oxy]-2-methoxy-6-methylbenzoate",29,30,10,0,0,0,0,0,0,1.0344827586206897,0.3448275862068966,-0.3448275862068968,70.12758620689655,15,5,0.2631578947368421,0.4166666666666667,5,Phenol,59plus_RP_pos_MS2,671866.4303,Missing ions,CTRL,1154,CTRL,1154
Feature0298,3-oxovaleric acid,C5 H8 O3,116.04729,39,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Other,3-oxovaleric acid,5,8,3,0,0,0,0,0,0,1.6,0.6,-0.40000000000000036,71.7,2,-1,-0.5,0.14285714285714285,-1,Amino Sugar,59plus_RP_pos_MS2,23115241.26,No gap,CTRL,1154,CTRL,1154
Feature0297,"3,4-Dihydroxyphenylpropionic acid",C9 H10 O4,164.04739,54,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other","3,4-Dihydroxyphenylpropionic acid-peak3",9,10,4,0,0,0,0,0,0,1.1111111111111112,0.4444444444444444,-0.22222222222222232,66.63333333333333,5,1,0.2,0.42857142857142855,1,Phenol,59plus_RP_pos_MS2,1614604.486,No gap,CTRL,1154,CTRL,1154
Feature0296,"3,4-Dihydroxyphenylpropionic acid",C9 H10 O4,164.04739,26,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other","3,4-Dihydroxyphenylpropionic acid-peak2",9,10,4,0,0,0,0,0,0,1.1111111111111112,0.4444444444444444,-0.22222222222222232,66.63333333333333,5,1,0.2,0.42857142857142855,1,Phenol,59plus_RP_pos_MS2,2361801.099,No gap,CTRL,1154,CTRL,1154
Feature0295,"3,4-Dihydroxyphenylpropionic acid",C9 H10 O4,164.04738,4,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other","3,4-Dihydroxyphenylpropionic acid-peak1",9,10,4,0,0,0,0,0,0,1.1111111111111112,0.4444444444444444,-0.22222222222222232,66.63333333333333,5,1,0.2,0.42857142857142855,1,Phenol,59plus_RP_pos_MS2,504234.4769,No gap,CTRL,1154,CTRL,1154
Feature0294,"3,4-Methylenedioxy-N-propylamphetamine",C13 H19 N O2,221.14159,6,NA,"3,4-Methylenedioxy-N-propylamphetamine",13,19,2,0,0,1,0,0,0,1.4615384615384615,0.15384615384615385,-0.9230769230769234,86.6076923076923,5,3,0.2,0.2727272727272727,2,Phenol,59plus_RP_pos_MS2,250069102.1,No gap,CTRL,1154,CTRL,1154
Feature0290,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C31 H34 O10,566.21536,37,Biosynthesis of secondary metabolites;Other,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",31,34,10,0,0,0,0,0,0,1.096774193548387,0.3225806451612903,-0.45161290322580605,73.17096774193547,15,5,0.23809523809523808,0.38461538461538464,5,Phenol,59plus_RP_pos_MS2,891350.1291,No gap,CTRL,1154,CTRL,1154
Feature0289,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16794,82,NA,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",22,26,7,0,0,0,0,0,0,1.1818181818181819,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,59plus_RP_pos_MS2,299316.2625,No gap,CTRL,1154,CTRL,1154
Feature0285,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08514,6,Metabolic pathways;Other,4-Guanidinobutyric acid,5,11,2,0,0,3,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,59plus_RP_pos_MS2,861566.7528,No gap,CTRL,1154,CTRL,1154
Feature0271,6-Hydroxy-3-coumaranone,C8 H6 O3,150.03205,98,Metabolic pathways;Microbial metabolism in diverse environments;Other,6-Hydroxy-3-coumaranone,8,6,3,0,0,0,0,0,0,0.75,0.375,0,60.3,6,3,0.6,0.6923076923076923,3,Condensed HC,59plus_RP_pos_MS2,186587.5914,No gap,CTRL,1154,CTRL,1154
Feature0270,6-hydroxypropylthymine,C8 H12 N2 O3,184.08482,20,NA,6-hydroxypropylthymine,8,12,3,0,0,2,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,59plus_RP_pos_MS2,90170693.07,No gap,CTRL,1154,CTRL,1154
Feature0269,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.04229,30,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other","6-Methoxy-1,2,4-benzenetriol",7,8,4,0,0,0,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,59plus_RP_pos_MS2,284195.667,Missing ions,CTRL,1154,CTRL,1154
Feature0268,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",C14 H31 N O2,245.23548,8,NA,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",14,31,2,0,0,1,0,0,0,2.2142857142857144,0.14285714285714285,-1.7142857142857144,109.15714285714286,0,-2,-0.2727272727272727,-0.16666666666666666,-3,Lipid,59plus_RP_pos_MS2,124534982.4,No gap,CTRL,1154,CTRL,1154
Feature0265,8-hydroxy-deoxyguanosine,C10 H13 N5 O5,283.0917,33,Metabolic pathways;ABC transporters;Other,8-hydroxy-deoxyguanosine,10,13,5,0,0,5,0,0,0,1.3,0.5,1.2000000000000002,26.099999999999994,7,2,-Inf,-0.2,-3,Phenol,59plus_RP_pos_MS2,225736686.2,Missing ions,CTRL,1154,CTRL,1154
Feature0263,Acetyl-L-carnitine,C9 H17 N O4,203.11568,109,NA,Acetyl-L-carnitine,9,17,4,0,0,1,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,59plus_RP_pos_MS2,793617.5258,No gap,CTRL,1154,CTRL,1154
Feature0261,Adenosine,C10 H13 N5 O4,267.09675,32,Metabolic pathways;ABC transporters;Other,Adenosine,10,13,4,0,0,5,0,0,0,1.3,0.4,1,31.799999999999997,7,3,-2,0,-2,Phenol,59plus_RP_pos_MS2,924355302.4,Missing ions,CTRL,1154,CTRL,1154
Feature0248,Betaine,C5 H11 N O2,117.07895,10,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Betaine,5,11,2,0,0,1,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,59plus_RP_pos_MS2,1278726560,No gap,CTRL,1154,CTRL,1154
Feature0247,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.10571,104,NA,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak2",12,20,10,0,0,0,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,59plus_RP_pos_MS2,18127075.99,Missing ions,CTRL,1154,CTRL,1154
Feature0246,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.10571,105,NA,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak1",12,20,10,0,0,0,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,59plus_RP_pos_MS2,9704660.846,Missing ions,CTRL,1154,CTRL,1154
Feature0242,C16 phytosphingosine,C16 H35 N O3,289.26171,4,NA,C16 phytosphingosine,16,35,3,0,0,1,0,0,0,2.1875,0.1875,-1.625,106.6125,0,-3,-0.3333333333333333,-0.18518518518518517,-4,Lipid,59plus_RP_pos_MS2,104381482.4,No gap,CTRL,1154,CTRL,1154
Feature0237,Choline,C5 H13 N O,103.09967,8,NA,Choline,5,13,1,0,0,1,0,0,0,2.6,0.2,-1.5999999999999996,105.89999999999998,0,-1,-0.6666666666666666,-0.42857142857142855,-2,Other,59plus_RP_pos_MS2,931545575.9,Missing ions,CTRL,1154,CTRL,1154
Feature0236,Choline O-Sulfate,C5 H13 N O4 S,183.05656,13,ABC transporters,Choline O-Sulfate,5,13,4,0,0,1,0,0,1,2.6,0.8,0,60.3,0,-4,6,-4,-6,Other,59plus_RP_pos_MS2,285798075.9,Missing ions,CTRL,1154,CTRL,1154
Feature0235,Citric acid,C6 H8 O7,192.02696,26,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Central carbon metabolism in cancer;Other,Citric acid,6,8,7,0,0,0,0,0,0,1.3333333333333333,1.1666666666666667,1,31.799999999999997,3,-4,4,-0.2,-4,Other,59plus_RP_pos_MS2,574776690.2,No gap,CTRL,1154,CTRL,1154
Feature0234,Cyclo(leucylprolyl),C11 H18 N2 O2,210.13681,6,NA,Cyclo(leucylprolyl),11,18,2,0,0,2,0,0,0,1.6363636363636365,0.18181818181818182,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,59plus_RP_pos_MS2,298183674.6,No gap,CTRL,1154,CTRL,1154
Feature0233,Cyclo(phenylalanyl-prolyl),C14 H16 N2 O2,244.12118,20,NA,Cyclo(phenylalanyl-prolyl),14,16,2,0,0,2,0,0,0,1.1428571428571428,0.14285714285714285,-0.4285714285714288,72.51428571428572,8,6,0.4,0.45454545454545453,4,Phenol,59plus_RP_pos_MS2,210400310.1,Missing ions,CTRL,1154,CTRL,1154
Feature0229,D-(+)-Glucose,C6 H12 O6,197.08999,72,NA,D-(+)-Glucose,6,12,6,0,0,0,0,0,0,2,1,0,60.3,1,-5,-Inf,-0.6666666666666666,-5,Carbohydrate,59plus_RP_pos_MS2,172468363.1,Missing ions,CTRL,1154,CTRL,1154
Feature0227,D-(+)-Maltose,C12 H22 O11,364.09813,14,NA,D-(+)-Maltose,12,22,11,0,0,0,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,59plus_RP_pos_MS2,98753474.68,No gap,CTRL,1154,CTRL,1154
Feature0224,D-Glucose 6-phosphate,C6 H13 O9 P,260.02972,15,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Central carbon metabolism in cancer;Other",D-Glucose 6-phosphate,6,13,9,0,0,0,0,1,0,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,59plus_RP_pos_MS2,22066181.24,Missing ions,CTRL,1154,CTRL,1154
Feature0220,D-Raffinose isomer 1,C18 H32 O16,521.19564,32,NA,D-Raffinose isomer 1,18,32,16,0,0,0,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,59plus_RP_pos_MS2,64934491.72,No gap,CTRL,1154,CTRL,1154
Feature0214,"DL-2,6-Diaminopimelic acid",C7 H14 N2 O4,190.09538,2,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;D-Amino acid metabolism;Other,"DL-2,6-Diaminopimelic acid",7,14,4,0,0,2,0,0,0,2,0.5714285714285714,0,60.3,2,-2,-4,-0.6666666666666666,-4,Amino Sugar,59plus_RP_pos_MS2,60608990.77,No gap,CTRL,1154,CTRL,1154
Feature0213,DL-Arginine,C6 H14 N4 O2,174.1118,40,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,DL-Arginine,6,14,2,0,0,4,0,0,0,2.3333333333333335,0.3333333333333333,0.3333333333333335,50.8,2,0,-Inf,-3,-4,Other,59plus_RP_pos_MS2,213094556.8,Missing ions,CTRL,1154,CTRL,1154
Feature0212,DL-Carbidopa,C10 H14 N2 O4,226.09535,20,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,DL-Carbidopa,10,14,4,0,0,2,0,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Phenol,59plus_RP_pos_MS2,1351696336,Missing ions,CTRL,1154,CTRL,1154
Feature0211,DL-Carnitine,C7 H15 N O3,161.10522,3,Other,DL-Carnitine,7,15,3,0,0,1,0,0,0,2.142857142857143,0.42857142857142855,-0.8571428571428568,84.72857142857141,1,-2,-1,-0.3333333333333333,-3,Protein,59plus_RP_pos_MS2,1060727058,No gap,CTRL,1154,CTRL,1154
Feature0204,Glucosamine,C6 H13 N O5,179.07941,45,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Glucosamine,6,13,5,0,0,1,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,59plus_RP_pos_MS2,31766581.9,No gap,CTRL,1154,CTRL,1154
Feature0186,Kanosamine,C6 H13 N O5,161.06907,9,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Kanosamine,6,13,5,0,0,1,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,59plus_RP_pos_MS2,11114495.8,No gap,CTRL,1154,CTRL,1154
Feature0183,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,6,NA,L-alpha-Glycerylphosphorylcholine,8,20,6,0,0,1,0,1,0,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,59plus_RP_pos_MS2,1659604405,Missing ions,CTRL,1154,CTRL,1154
Feature0182,L-Aspartic acid,C4 H7 N O4,133.03749,8,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Aspartic acid,4,7,4,0,0,1,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,59plus_RP_pos_MS2,116932069.8,No gap,CTRL,1154,CTRL,1154
Feature0178,L-Glutamic acid,C5 H9 N O4,147.05318,23,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Glutamic acid,5,9,4,0,0,1,0,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,59plus_RP_pos_MS2,527719280.5,Missing ions,CTRL,1154,CTRL,1154
Feature0173,L-Phenylalanine,C9 H11 N O2,165.07901,94,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,9,11,2,0,0,1,0,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Phenol,59plus_RP_pos_MS2,1141644596,Missing ions,CTRL,1154,CTRL,1154
Feature0172,L-Pyroglutamic acid,C5 H7 N O3,129.04256,89,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,L-Pyroglutamic acid,5,7,3,0,0,1,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Phenol,59plus_RP_pos_MS2,10394869.14,Missing ions,CTRL,1154,CTRL,1154
Feature0165,Lauryldimethylamine oxide,C14 H31 N O,229.24056,4,NA,Lauryldimethylamine oxide,14,31,1,0,0,1,0,0,0,2.2142857142857144,0.07142857142857142,-1.8571428571428568,113.22857142857141,0,-1,-0.16666666666666666,-0.12,-2,Lipid,59plus_RP_pos_MS2,59561341.64,No gap,CTRL,1154,CTRL,1154
Feature0150,methoxyresorcinol,C7 H8 O3,140.04735,83,Microbial metabolism in diverse environments;Other,methoxyresorcinol,7,8,3,0,0,0,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.45454545454545453,1,Phenol,59plus_RP_pos_MS2,9727720.65,No gap,CTRL,1154,CTRL,1154
Feature0149,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08486,0,NA,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",11,15,7,0,0,1,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818166,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,59plus_RP_pos_MS2,620946767.9,No gap,CTRL,1154,CTRL,1154
Feature0131,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",C8 H13 N O6,219.0743,4,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",8,13,6,0,0,1,0,0,0,1.625,0.75,0.25,53.175,3,-3,-4,-0.25,-4,Carbohydrate,59plus_RP_pos_MS2,25760131.04,No gap,CTRL,1154,CTRL,1154
Feature0126,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14773,36,NA,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,11,19,2,0,0,3,0,0,0,1.7272727272727273,0.18181818181818182,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,59plus_RP_pos_MS2,58724779.15,No gap,CTRL,1154,CTRL,1154
Feature0112,NP-007065,C8 H10 O3,154.06301,30,Microbial metabolism in diverse environments;Other,NP-007065,8,10,3,0,0,0,0,0,0,1.25,0.375,-0.5,74.55,4,1,0.2,0.38461538461538464,1,Phenol,59plus_RP_pos_MS2,2063500.329,No gap,CTRL,1154,CTRL,1154
Feature0110,NP-011220,C11 H18 N2 O2,210.13681,9,NA,NP-011220,11,18,2,0,0,2,0,0,0,1.6363636363636365,0.18181818181818182,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,59plus_RP_pos_MS2,164116057,No gap,CTRL,1154,CTRL,1154
Feature0095,Palmitic Acid,C16 H32 O2,273.2668,2,NA,Palmitic Acid,16,32,2,0,0,0,0,0,0,2,0.125,-1.75,110.175,1,-1,-0.07142857142857142,0,-1,Lipid,59plus_RP_pos_MS2,467791513,No gap,CTRL,1154,CTRL,1154
Feature0085,Piptamine(antibiotic),C23 H41 N,331.32396,0,NA,Piptamine(antibiotic),23,41,0,0,0,1,0,0,0,1.7826086956521738,0,-1.6521739130434785,107.38695652173914,4,4,0.13636363636363635,0.13636363636363635,3,Lipid,59plus_RP_pos_MS2,97844066.32,No gap,CTRL,1154,CTRL,1154
Feature0083,Proline,C5 H9 N O2,115.06328,31,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,Proline,5,9,2,0,0,1,0,0,0,1.8,0.4,-0.40000000000000036,71.7,2,0,-0.5,0,-1,Protein,59plus_RP_pos_MS2,211678334.1,No gap,CTRL,1154,CTRL,1154
Feature0080,PYRIDOXAMINE,C8 H12 N2 O2,168.08991,40,Metabolic pathways;Microbial metabolism in diverse environments;Other,PYRIDOXAMINE,8,12,2,0,0,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,59plus_RP_pos_MS2,102211110.6,No gap,CTRL,1154,CTRL,1154
Feature0078,Pyrogallol,C6 H6 O3,126.03166,6,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Pyrogallol,6,6,3,0,0,0,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,59plus_RP_pos_MS2,974331.7091,No gap,CTRL,1154,CTRL,1154
Feature0076,Pyrone,C5 H4 O2,96.02111,114,Metabolic pathways;Microbial metabolism in diverse environments;Other,Pyrone,5,4,2,0,0,0,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,59plus_RP_pos_MS2,3547294.169,No gap,CTRL,1154,CTRL,1154
Feature0074,NA,NA,566.21535,0,Biosynthesis of secondary metabolites;Other,Feature0074,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,59plus_RP_pos_MS2,1345090.925,No gap,CTRL,1154,CTRL,1154
Feature0073,NA,NA,178.06303,50,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0073,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,59plus_RP_pos_MS2,654600.6855,Missing ions,CTRL,1154,CTRL,1154
